openalex_id,title,doi,publication_year,publication_date,type,cited_by_count,is_open_access,primary_location_source,first_author,all_authors,institutions,topics,keywords,abstract_inverted_index,url,paper_id,is_ethical,categories,confidence,reasoning,success,error,api_key_used
https://openalex.org/W2923177833,TABLING WITH INTERNED TERMS ON CONTEXTUAL ABDUCTION,https://doi.org/10.21609/jiki.v12i1.569,2019,2019-03-01,article,1,True,Jurnal Ilmu Komputer dan Informasi,Muhammad Okky Ibrohim,Muhammad Okky Ibrohim; Ari Saptawijaya,University of Indonesia,Semantic Web and Ontologies; AI-based Problem Solving and Planning; Advanced Database Systems and Queries,Feature (linguistics),Yes,https://openalex.org/W2923177833,https://openalex.org/W2923177833,False,,Low,"The provided title and abstract do not contain enough information to determine if the paper discusses AI Ethics, AI Hallucination, or AI Bias. The abstract is simply 'Yes', which is not descriptive. The title also appears to be highly technical and unrelated to the specified topics.",True,,4WFQ
https://openalex.org/W4381197279,LITERATURE REVIEW: RISK-BASED PERFORMANCE AUDIT FRAMEWORK,https://doi.org/10.59670/jns.v33i.622,2023,2023-03-10,article,1,True,Journal of Namibian Studies History Politics Culture,Rudi Irwanto Hamonangan Sinaga,Rudi Irwanto Hamonangan Sinaga; Noer Azam Azchsani; Idqan Fahmi; Chandra Wijaya,Agricultural Institute; IPB University; University of Indonesia,Management and Optimization Techniques,Performance audit; Audit evidence; Audit risk,Yes,https://openalex.org/W4381197279,https://openalex.org/W4381197279,False,,Low,"The title 'LITERATURE REVIEW: RISK-BASED PERFORMANCE AUDIT FRAMEWORK' and the abstract 'Yes' do not provide sufficient information to determine if the paper discusses AI ethics, AI hallucination, or AI bias. It appears to be a general review of a performance audit framework, likely related to risk assessment, but without more context, it cannot be classified as discussing the specified ethical AI topics.",True,,7Fr4
https://openalex.org/W3192890679,Penerapan Strategi Freemium pada Aplikasi Permainan Ponsel Online,https://doi.org/10.25170/interact.v10i1.2007,2021,2021-07-30,article,1,True,Jurnal InterAct,Joanna Jessica Sabella,Joanna Jessica Sabella,University of Indonesia,Technology Adoption and User Behaviour; SMEs Development and Digital Marketing,Research method,Yes,https://openalex.org/W3192890679,https://openalex.org/W3192890679,False,,low,"The title and abstract indicate the paper is about the application of the freemium strategy in online mobile game applications. There is no mention of AI ethics, hallucination, or bias in the provided information.",True,,uikY
https://openalex.org/W4313347139,Transformer-based Cross-Lingual Summarization using Multilingual Word Embeddings for English - Bahasa Indonesia,https://doi.org/10.14569/ijacsa.2022.0131276,2022,2022-01-01,article,1,True,International Journal of Advanced Computer Science and Applications,Achmad F. Abka,Achmad F. Abka; Kurniawati Azizah; Wisnu Jatmiko,National Research and Innovation Agency; University of Indonesia,Topic Modeling; Natural Language Processing Techniques; Advanced Text Analysis Techniques,CLs upper limits,Yes,https://openalex.org/W4313347139,https://openalex.org/W4313347139,False,,High,"The paper focuses on technical aspects of cross-lingual summarization using transformer models and multilingual word embeddings. There is no mention or discussion of AI ethics, hallucination, or bias.",True,,4WFQ
https://openalex.org/W4394572882,Analysis of Mesh Resolution Effect to Numerical Result of CFD-ROM: Turbulent Flow in Stationary Parallel Plate,https://doi.org/10.37934/cfdl.16.8.117,2024,2024-04-05,article,2,True,CFD letters,Candra Damis Widiawaty,Candra Damis Widiawaty; Ahmad Indra Siswantara; Muhammad Arif Budiyanto; Mohammad Andira; Dendy Adanta; M. Hilman Gumelar Syafei; Tanwir Ahmad Farhan; Illa Rizianiza,Institut Teknologi Kalimantan; Jakarta State Polytechnic; Sriwijaya University; State University of Semarang; University of Indonesia,Lattice Boltzmann Simulation Studies,,Yes,https://openalex.org/W4394572882,https://openalex.org/W4394572882,False,,Low,"The provided title and abstract do not contain any keywords or information related to AI ethics, AI hallucination, or AI bias. The research appears to be focused on computational fluid dynamics (CFD) and reduced-order modeling (ROM) for turbulent flow analysis, which is a technical engineering topic.",True,,YdtI
https://openalex.org/W4394784024,Global Research Trend In Digital Learning: Analysis Using Bibliometrix On The Scopus Database,https://doi.org/10.53555/kuey.v30i4.814,2024,2024-01-01,article,1,False,,Syahrul Ramadhan,Syahrul Ramadhan; Sabar Budi Raharjo; Opik Abdurahman Taufik; Wakhid Kozin; Achmad Habibullah; Ahmad Dudin; Elis Lisyawati,Nasional University; National Research and Innovation Agency; Universitas Nahdlatul Ulama Indonesia; University of Indonesia,Scientific Research and Technology; Big Data and Business Intelligence,Thematic map,Yes,https://openalex.org/W4394784024,https://openalex.org/W4394784024,False,,low,"The title and abstract suggest a bibliometric analysis of digital learning research trends using Scopus. There is no indication that the paper discusses AI ethics, AI hallucination, or AI bias. It appears to be a general overview of research trends in digital learning, not specifically focusing on the ethical implications or challenges of AI within that domain.",True,,7Fr4
https://openalex.org/W3159610696,ESTIMATION OF POTENTIAL WATER AVAILABILITY AND WATER RESOURCES CARRYING CAPACITY FOR BOGOR CITY SPATIAL PLAN,https://doi.org/10.7454/jglitrop.v5i1.98,2021,2021-07-25,article,1,True,Jurnal Geografi Lingkungan Tropik,Atie Tri Juniati,Atie Tri Juniati; Eko Kusratmoko; Dwita Sutjiningsih,Pancasila University; University of Indonesia,Soil and Land Suitability Analysis,Water balance; Rational planning model,Yes,https://openalex.org/W3159610696,https://openalex.org/W3159610696,False,,Low,"The title and abstract suggest the research is focused on water resource management and spatial planning. There is no indication that the paper discusses AI ethics, AI hallucination, or AI bias. The abstract is too brief to confirm any discussion of AI, but even if AI is used as a tool, the focus appears to be on the application rather than ethical implications.",True,,07MI
https://openalex.org/W4382020905,OPTIMALISASI JUMLAH RING DAN KLUSTER PADA SKEMA ROUTING LORAWAN BERBASIS VARIASI MODEL SEBARAN SENSOR,https://doi.org/10.21107/triac.v10i1.19729,2023,2023-05-24,article,1,True,Jurnal Teknik Elektro dan Komputer TRIAC,Raden Andhika Ajiesastra,Raden Andhika Ajiesastra; Ajib Setyo Arifin; Dadang Gunawan,University of Indonesia,IoT Networks and Protocols; Education and Military Integration,,Yes,https://openalex.org/W4382020905,https://openalex.org/W4382020905,False,,Low,"The title and abstract do not contain any keywords related to AI Ethics, AI Hallucination, or AI Bias. The research appears to be focused on technical optimization of LoRaWAN routing schemes, which falls under general AI research and technical methods rather than ethical considerations.",True,,FM-M
https://openalex.org/W2734852583,A case study of hydrocarbon prospect evaluation in north Exito field by using seismic attribute and seismic inversion,https://doi.org/10.1063/1.4991297,2017,2017-01-01,article,1,True,AIP conference proceedings,Abdul Haris,Abdul Haris; Muhammad Kamal Fakhri; Nadya Isniarny; Agus Riyanto,University of Indonesia,Geological and Geophysical Studies; Seismic Imaging and Inversion Techniques; Hydrocarbon exploration and reservoir analysis,Anticline; Natural gas field; Petroleum reservoir,Yes,https://openalex.org/W2734852583,https://openalex.org/W2734852583,False,,Low,"The title and abstract suggest the paper is about geological exploration using seismic data and inversion techniques. There is no mention or indication of AI ethics, hallucination, or bias.",True,,4WFQ
https://openalex.org/W2783252974,Spatio-temporal analysis of fixed broadband customer acquisition,https://doi.org/10.1109/icawst.2017.8256428,2017,2017-11-01,article,1,False,,Asma Rosyidah,Asma Rosyidah; Isti Surjandari,University of Indonesia,Spatial and Panel Data Analysis; Regional Economic and Spatial Analysis; ICT Impact and Policies,Investment,Yes,https://openalex.org/W2783252974,https://openalex.org/W2783252974,False,,low,"The title and abstract do not indicate any discussion of AI ethics, hallucination, or bias. The research appears to be focused on spatio-temporal analysis for broadband customer acquisition, which is a technical or business application of data analysis rather than a discussion of AI's ethical implications.",True,,FM-M
https://openalex.org/W2428910194,Low Lactose Milk (LLM) on Refeeding of Infantile Diarrhoea,https://doi.org/10.14238/pi15.9-10.1975.247-54,2017,2017-05-29,article,1,True,Paediatrica Indonesiana,Suharjono Suharjono,Suharjono Suharjono; Sunoto Sunoto; Aswitha Boediarso; Sutoto Sutoto; E. M. Dadi,University of Indonesia,Digestive system and related health; Infant Nutrition and Health; Viral gastroenteritis research and epidemiology,,Yes,https://openalex.org/W2428910194,https://openalex.org/W2428910194,False,,Low,"The title and abstract of the research paper 'Low Lactose Milk (LLM) on Refeeding of Infantile Diarrhoea' do not suggest any discussion of AI Ethics, AI Hallucination, or AI Bias. The topic appears to be related to infant health and nutrition, using 'LLM' likely as an acronym for Low Lactose Milk, not Large Language Models.",True,,07MI
https://openalex.org/W2971528795,A QUANTITATIVE DYNAMIC MODEL FOR MANAGING LITTER ABUNDANCE IN THE TRASH TRAP OF AN URBAN LAKE IN INDONESIA,https://doi.org/10.7454/jessd.v2i1.31,2019,2019-07-31,article,1,True,Journal of Environmental Science and Sustainable Development,Muhammad Muhsin,Muhammad Muhsin; Herr Soeryantono,University of Indonesia,Microplastics and Plastic Pollution,Litter; Trap (plumbing); Conceptual model,Yes,https://openalex.org/W2971528795,https://openalex.org/W2971528795,False,,low,"The provided title and abstract do not indicate any discussion of AI ethics, AI hallucination, or AI bias. The research appears to focus on a quantitative dynamic model for managing litter in an urban lake, which is likely an environmental or engineering topic rather than an AI ethics-related one.",True,,uikY
https://openalex.org/W4387136978,Digital-Based Talent Management in Public Sector: A Case from the West Java Provincial Government,https://doi.org/10.2991/978-2-38476-104-3_23,2023,2023-09-28,book-chapter,1,True,"Advances in Social Science, Education and Humanities Research/Advances in social science, education and humanities research",Nurhakim Ramdani Fauzian,Nurhakim Ramdani Fauzian,University of Indonesia,Human Resource and Talent Management; Employer Branding and e-HRM; Employee Performance and Management,Digital government; Government sector,Yes,https://openalex.org/W4387136978,https://openalex.org/W4387136978,False,,low,"The title and abstract do not indicate any discussion of AI ethics, AI hallucination, or AI bias. The paper appears to focus on digital-based talent management in the public sector, which is a separate topic from the requested AI-related ethical concerns.",True,,7Fr4
https://openalex.org/W4389341141,Potential of Neuraminidase from Pasteurella multocida for Inhibiting Avian Influenza Virus Subtype H9N2 Replication In Ovo,https://doi.org/10.5398/tasj.2023.46.4.487,2023,2023-12-01,article,1,True,Tropical Animal Science Journal,Okti Nadia Poetri,Okti Nadia Poetri; Christian Marco Hadi Nugroho; Otto Sahat Martua Silaen; Ryan Septa Kurnia; Desak Gede Budi Krisnamurti; Agustin Indrawati; Nurul Hikmah; I. P. P. K. Hariyadi; Muhammad Ade Putra; Amin Soebandrio,Département Santé Animale; IPB University; University of Indonesia,Influenza Virus Research Studies; Bacteriophages and microbial interactions; Microbial infections and disease research,In ovo; Embryonated; Neuraminidase inhibitor,Yes,https://openalex.org/W4389341141,https://openalex.org/W4389341141,False,,High,"The provided title and abstract indicate the paper is about the potential of a specific enzyme (Neuraminidase) from a bacterium (Pasteurella multocida) to inhibit the replication of a specific virus (Avian Influenza Virus H9N2) in an avian embryo model. This falls under virology and biotechnology, with no apparent discussion of AI ethics, hallucination, or bias. The abstract being 'Yes' is not substantive information for classification.",True,,YdtI
